Country,Reporting Period,Channel,Period,iAPE,VNB ,pAPE,pVNB,iAPE Plan,VNB Plan,pAPE Plan,pVNB Plan,iAPE PY,VNB PY,pAPE PY,pVNB PY,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,iAPE Product 1,iAPE Product 2,iAPE Product 3,iAPE Product 4,iAPE Product 5,iAPE Product 6,iAPE Product 7,iAPE Product 8,iAPE Product 9,iAPE Product 10,iAPE Product Others,VNB Product 1,VNB Product 2,VNB Product 3,VNB Product 4,VNB Product 5,VNB Product 6,VNB Product 7,VNB Product 8,VNB Product 9,VNB Product 10,VNB Product Others,p% Product 1,p% Product 2,p% Product 3,p% Product 4,p% Product 5,p% Product 6,p% Product 7,p% Product 8,p% Product 9,p% Product 10,Product Type 1,Product Type 2,Product Type 3,Product Type 4,Product Type 5,Product Type 6,Product Type 7,Product Type 8,Product Type 9,Product Type 10,LCY,YTD ExR,iAPE Act USD,iAPE Fore USD,VNB Act USD,VNB Fore USD,pAPE Act USD,pAPE Fore USD,pVNB Act USD,pVNB Fore USD,iAPE Plan USD,VNB Plan USD,pAPE Plan USD,pVNB Plan USD,VNB Margin Act,VNB Margin Fore,Prot. Ratio Act,Prot. Ratio Fore,ExR Plan
TH,Dec-19,Banca,2019/1/1,399.3689376,105.5916597,35.79327073,26.87463288,428.091471,237.6983383,104.0877218,85.26634536,332.373312,134.184239,61.3768653,41.14290577,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),146.0311236,0,103.4326699,15.1347424,0,8.41916,109.134731,1.9923518,4.769083,2.1931293,8.261946613,22.39156195,0,39.12774948,14.69660706,0,1.668274255,8.093671916,1.607893997,10.82152362,2.517982107,4.666395312,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,31.81234348,12.55389871,0,3.319204062,0,1.125137818,0,0.84478633,0,12.94098371,7.185497802,3.146517983,2.577557511,26%,,25%,,33.08028821
TH,Dec-19,Banca,2019/2/1,173.2541475,63.4797402,24.71968903,25.27015313,422.5232848,234.6629955,102.5819739,84.46062011,345.1741308,158.8750424,70.31644032,61.12349346,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),116.53398,0,12.12883,19.986,0,10.034248,0,3.1461444,5.5213407,2.9104253,2.993179115,18.10408727,0,4.442443809,16.90053911,0,2.595067864,0,2.519841006,12.51128797,3.616960517,2.789512659,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,31.3025993,5.534816642,0,2.027938306,0,0.789700842,0,0.807286094,0,12.77266032,7.093740961,3.101000003,2.553200854,37%,,40%,,33.08028821
TH,Dec-19,Banca,2019/3/1,256.1063182,114.662861,47.2799124,51.26507116,484.9506078,268.6542563,116.8140795,95.97904307,394.9615542,189.6899012,85.21647477,73.30951906,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),135.821835,0,18.8552,54.570532,0,10.5572576,0,2.7187475,10.0310324,4.8420175,18.7096962,15.265492,0,6.843881147,47.00780444,0,2.577941648,0,2.278084953,23.04862929,6.083163762,11.55786374,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,31.73522869,8.070095247,0,3.613109648,0,1.489824222,0,1.615399456,0,14.659806,8.121279189,3.531229194,2.901396821,45%,,45%,,33.08028821
TH,Dec-19,Banca,2019/4/1,221.4584371,92.67388265,31.17966771,28.93525422,442.6862348,247.6558792,109.2278808,90.5841033,337.1379407,148.0750987,63.33767604,52.51531472,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),113.56074,0,19.9255,53.086825,0,13.4922224,0.98330908,3.3310372,3.4584861,2.4440859,11.17623139,15.35667056,0,7.080884998,48.19762046,0,3.385967436,0.290768413,2.582442097,7.690391263,3.133923438,4.955213979,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,31.85580495,6.951902091,0,2.90916782,0,0.97877507,0,0.908319669,0,13.38217587,7.486509113,3.301902331,2.738310583,42%,,31%,,33.08028821
TH,Dec-19,Banca,2019/5/1,236.8968281,113.5806661,37.98700741,37.67004381,451.0500526,252.7941539,111.6357324,93.23366158,322.500429,144.2735727,61.98578096,55.3369062,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),105.0207228,0,36.273006,63.01542,0,11.9183056,0.47306248,2.8531985,4.5607149,4.4251463,8.357251557,15.1998732,0,13.03968015,59.74560038,0,3.023849789,0.156779844,2.368989599,10.26002619,5.558083563,4.227783372,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,31.8030082,7.448881146,0,3.571381216,0,1.19444699,0,1.184480524,0,13.63500976,7.641836501,3.374690441,2.818405359,48%,,33%,,33.08028821
TH,Dec-19,Banca,2019/6/1,447.6079236,87.0575219,30.77473006,27.40486184,493.8778371,276.9662961,122.5554618,102.230222,377.063642,168.1855151,74.23925756,57.1878875,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),70.32573,0,29.4126,29.4700556,289.3047,10.5601448,0.24197868,3.3679408,5.550513,3.2473182,6.126942501,9.664854489,0,10.82370272,24.26223379,18.19635489,2.442852402,0.053474922,2.457034211,12.45339727,4.075519526,2.628097687,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,31.11427914,14.38593263,0,2.797992572,0,0.989087034,0,0.88078087,0,14.92967153,8.372547853,3.70478821,3.090366727,19%,,31%,,33.08028821
TH,Dec-19,Banca,2019/7/1,208.5720676,81.29123427,30.02383473,27.63299744,428.4773213,241.7693392,107.401878,90.68621157,313.6356187,141.6235975,61.18831648,45.50910366,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),90.0652464,0,40.4075791,44.8378922,-1.39,9.7871952,3.9281732,4.2896645,3.9780502,2.962884,9.705382818,8.117693059,0,11.3729754,38.22440167,-0.076812772,1.734853937,1.238075992,3.333748163,8.775967627,3.450820288,5.119510905,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,30.79783585,6.77229623,0,2.639511252,0,0.974868327,0,0.897238286,0,12.95264777,7.308562053,3.246703211,2.741397263,39%,,34%,,33.08028821
TH,Dec-19,Banca,2019/8/1,519.4860237,255.9044104,56.21244447,34.5335014,435.3215875,245.3935024,108.7825013,91.81486799,396.6426996,193.9915864,84.67840199,64.59218086,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),65.3835672,412.24,7.82607,15.2005457,0,6.855852,1.01576356,2.3008245,4.1980612,3.1186793,1.346660222,5.14453436,216.9749202,2.38070987,14.48319577,0,1.186648631,0.132935147,2.228765689,9.318356654,4.217787662,-0.163443627,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,30.75452351,16.89136961,0,8.320870598,0,1.827778098,0,1.122875514,0,13.15954639,7.418118633,3.288438741,2.775515963,49%,,13%,,33.08028821
TH,Dec-19,Banca,2019/9/1,227.6184174,107.5230536,29.14908292,25.25560192,526.2731367,296.2554299,131.1065805,110.2587748,311.7259002,148.2541035,61.27932226,50.24929854,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),36.3483,136.168,4.70645,12.87743066,0,22.4019936,2.34013628,2.477244,4.3192393,4.0286633,1.950960287,2.883536372,70.36873123,1.44081978,11.77560018,0,3.548456177,0.510717212,2.053403726,9.683368571,4.975962683,0.282457617,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,30.57005738,7.445796211,0,3.517266985,0,0.953517442,0,0.826154874,0,15.90896468,8.955648391,3.963284105,3.333065725,47%,,23%,,33.08028821
TH,Dec-19,Banca,2019/10/1,254.6632589,43.13547684,36.42786455,17.48353947,473.366432,267.0964813,117.6585344,100.0784945,287.3208059,127.9866142,47.77277107,39.94123716,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),36.716265,151.454,4.8048,18.8756,0,22.0663728,7.02371678,3.0071633,3.5823046,1.877847,5.255189414,-2.631454311,16.54814287,0.637815427,16.16695321,0,0.219018494,0.529695251,0.838830884,7.618544188,1.957619485,1.250311333,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,30.36245766,8.387438913,0,1.420684627,0,1.199766664,0,0.575827546,0,14.30962236,8.074188459,3.556756629,3.025321117,17%,,41%,,33.08028821
TH,Dec-19,Banca,2019/11/1,174.3979407,35.10240585,27.41051776,21.02689404,537.4355305,302.945142,133.2646819,113.0935061,326.0216384,137.8706554,44.74323839,38.31194655,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),46.5203997,34.59392,5.3298665,13.692884,0,48.7868248,0.20747336,7.2039007,3.9323512,3.7002386,10.43008185,-2.651371536,5.443160888,0.675560523,10.61511673,0,3.110214163,0.023330797,1.528308819,8.524631554,4.245213364,3.588240543,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,30.24363339,5.766434822,0,1.16065439,0,0.906323569,0,0.695250262,0,16.24639807,9.157874926,4.028522394,3.418758186,20%,,60%,,33.08028821
TH,Dec-19,Banca,2019/12/1,493.5074779,71.8985337,51.04635032,23.97581059,640.3711935,363.4289037,141.1161862,99.70060845,578.1888681,262.7953397,60.38856827,47.19540602,Life Saver 15/9,TMB Wealthy 3 Gens,UE15/7,Unit-Linked(new feature),Smart Life 5/1,E15/8,Employee Benefit,Pension85,Credit Life Decreasing Term,SME OD(D&T),135.5028426,19.2868,207.6853268,8.392,0.5,65.6383928,0.90843854,28.6163833,4.7055889,3.0825524,19.18915254,-0.929303826,3.337319836,29.08537769,7.423250244,0.026634554,4.591226582,0.084995349,9.486868544,10.22500477,3.302482161,5.264677803,Traditional Non-par,Traditional Non-par,Traditional Non-par,Unit Linked,Traditional Non-par,Traditional Non-par,Group Protection (non-medical),Traditional Non-par,Stand-alone protection,Stand-alone protection,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 6%,Protection Ratio (YTD) = 15%,Protection Ratio (YTD) = 29%,Protection Ratio (YTD) = 1%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 0%,Protection Ratio (YTD) = 4%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,THB,30.1990381,16.34182772,0,2.38082198,0,1.690330339,0,0.7939263,0,19.35808991,10.98626775,4.265869307,3.013897817,15%,,33%,,33.08028821
TH,Dec-19,Retail Assurance,2019/1/1,28.37718413,6.625960267,7.242902719,4.827278845,27.09678678,8.57829186,9.573237734,5.024032456,28.45701585,7.007089223,6.238545174,4.261550766,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,23.305675,0,1.976088,1.1360704,0,0.4307636,0.913266015,0.258625156,0,0,0.35669596,2.098155526,0,2.097880335,0.595822177,0,0.12066123,1.370945476,0.401734979,0,0,-0.059239456,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,31.81234348,0.892018035,0,0.208282683,0,0.227675862,0,0.151742321,0,0.819121847,0.259317325,0.289394024,0.151873902,23%,,73%,,33.08028821
TH,Dec-19,Retail Assurance,2019/2/1,27.84222376,6.636968479,7.115684194,4.770569631,27.09678678,8.57829186,9.573237734,5.024032456,36.38894849,9.441514604,8.079514002,5.651959029,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,22.68722,0,1.94355,1.1494656,0,0.6199908,0.815657656,0.274198701,0,0,0.352141,2.130524271,0,2.101538709,0.605229441,0,0.162060368,1.21601072,0.424620378,0,0,-0.003015408,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,31.3025993,0.889454051,0,0.212026114,0,0.227319276,0,0.152401709,0,0.819121847,0.259317325,0.289394024,0.151873902,24%,,72%,,33.08028821
TH,Dec-19,Retail Assurance,2019/3/1,37.58138448,6.096916874,5.920499713,2.558395008,29.28201152,9.270089591,10.34527304,5.429196363,47.96911258,12.31536176,10.73233416,7.356106526,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,13.038047,21.784736,1.029458,0.452432,0,0.4439732,0.303609746,0.084143051,0,0,0.44498548,1.449972877,2.581885823,1.123893009,0.235644196,0,0.11871343,0.465883105,0.131829927,0,0,-0.010905493,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,31.73522869,1.184216596,0,0.192118259,0,0.186559226,0,0.080616876,0,0.88518006,0.280230013,0.312732252,0.164121797,16%,,42%,,33.08028821
TH,Dec-19,Retail Assurance,2019/4/1,24.23892764,7.595677664,3.674757464,1.824768909,29.28201152,9.270089591,10.34527304,5.429196363,35.35990939,9.990562206,8.075325744,5.878334648,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,8.954372,13.938221,0.63906,0.1244928,0.080518657,0.1774684,-0.013383696,0.03830748,0,0,0.299871,1.058357746,5.614216574,0.711291244,0.06296242,0.086459518,0.046063645,-0.019613541,0.056574837,0,0,-0.020634779,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,31.85580495,0.760895155,0,0.238439357,0,0.115355976,0,0.057282147,0,0.88518006,0.280230013,0.312732252,0.164121797,31%,,24%,,33.08028821
TH,Dec-19,Retail Assurance,2019/5/1,22.54638759,4.728173318,3.878923935,1.813663424,30.59314637,9.685168229,10.80849422,5.672294708,38.96976781,11.56775791,9.446084131,7.26342945,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,10.531384,10.186726,0.802678,0.267776,0.21643742,0.265708,-0.007414751,0.057363638,0,0,0.22572928,1.12187872,2.178375398,0.888976013,0.139325307,0.221035912,0.079687561,-0.009823047,0.092189074,0,0,0.016528381,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,31.8030082,0.708938835,0,0.148670632,0,0.121967202,0,0.057028046,0,0.924814989,0.292777625,0.326735189,0.171470535,21%,,38%,,33.08028821
TH,Dec-19,Retail Assurance,2019/6/1,24.1933006,5.270723631,4.183188264,2.007525311,34.96359585,11.06876369,12.35256482,6.482622523,35.09568053,9.65186217,8.271406498,5.763877931,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,10.614149,11.118523,0.854092,0.3113152,0.259491958,0.248008,-0.00405648,0.05459988,0,0,0.73717804,1.122019297,2.464258979,0.949815095,0.162555845,0.292141047,0.061097738,-0.005475039,0.091459457,0,0,0.132851211,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,31.11427914,0.777562626,0,0.169398867,0,0.134445932,0,0.064521029,0,1.056931415,0.334603,0.373411644,0.195966325,22%,,38%,,33.08028821
TH,Dec-19,Retail Assurance,2019/7/1,28.22354474,5.299082737,5.155292689,2.306001242,40.20813522,12.72907824,14.20544954,7.455015902,34.56791797,10.40203108,7.605489486,5.563514607,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,12.574678,13.148617,0.995498,0.4309952,0.247533697,0.4963724,0,0.071672444,0,0,0.258178,0.925512688,2.536295384,1.104515556,0.21721673,0.279760994,0.137196658,0,0.119433687,0,0,-0.02084896,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,30.79783585,0.916413247,0,0.172060231,0,0.167391394,0,0.074875431,0,1.215471128,0.38479345,0.429423391,0.225361274,19%,,44%,,33.08028821
TH,Dec-19,Retail Assurance,2019/8/1,28.94767162,5.580043393,5.320472169,2.529695754,40.20813522,12.72907824,14.20544954,7.455015902,35.62073741,10.72711922,7.861223994,5.953092038,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,15.512966,10.91472,1.112902,0.4313904,0.3758627,0.4153708,-0.00033264,0.0767452,0,0,0.10804716,1.318207863,2.09424754,1.221644904,0.233801819,0.418563709,0.119580609,-0.000456718,0.109885618,0,0,0.064568049,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,30.75452351,0.941249232,0,0.181438135,0,0.172998036,0,0.082254428,0,1.215471128,0.38479345,0.429423391,0.225361274,19%,,45%,,33.08028821
TH,Dec-19,Retail Assurance,2019/9/1,24.86705093,4.741685947,4.204621628,1.810185718,40.20813522,12.72907824,14.20544954,7.455015902,30.64071145,9.404679124,7.158728793,5.252148382,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,9.288367,13.8252,0.7274392,0.2456384,0.214726923,0.283992,-0.00083916,0.07264157,0,0,0.209885,0.616992081,2.663352027,0.806288783,0.127345674,0.237051183,0.082872857,-0.001475796,0.110512525,0,0,0.098746612,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,30.57005738,0.813444693,0,0.155108834,0,0.137540521,0,0.059214338,0,1.215471128,0.38479345,0.429423391,0.225361274,19%,,38%,,33.08028821
TH,Dec-19,Retail Assurance,2019/10/1,26.46472314,1.34100594,4.890952928,2.038612302,45.88971955,14.52775234,16.21274132,8.508442062,36.26079374,11.05271179,8.662818211,6.199667957,Whole Life Package (with NGD&ICP),Whole Life Package (with NGD&ICP)_Tesco,ADD,HB,New CI,SUPER CARE (Regular),CI,Cancer Fighter,0,0,13.437972,10.690182,1.083496,0.6415552,0.236241976,0.189484,-0.00342,0.13052792,0,0,0.05868404,-0.903380291,0.260616805,1.197008523,0.332978143,0.253147398,0.046824284,-0.005932024,0.20143758,0,0,-0.041694479,Traditional Par,Traditional Par,Riders,Riders,Riders,Riders,Riders,Riders,0%,0%,Protection Ratio (YTD) = 18%,Protection Ratio (YTD) = 13%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,Protection Ratio (YTD) = 100%,0%,0%,THB,30.36245766,0.871626514,0,0.044166581,0,0.161085541,0,0.067142533,0,1.387222483,0.439166438,0.490102783,0.257205802,5%,,152%,,33.08028821
